datum;povp. dnevna T [°C];max. T [°C];min. T [°C];min. T na 5cm [°C];povp. veter [m/s];oblačnost [%];povp. rel. vla. [%];povp. tlak [hPa];količina padavin [mm];višina snežne odeje [cm];višina novega snega [cm];trajanje sonca [h];močan veter;viharni veter;dež;rosenje;ploha dežja;nevihta;grmenje;bliskanje;dež, ki zmrzuje;rosenje, ki zmrzuje;iglice;sneg;zrnat sneg;ploha snega;dež s snegom;babje pšeno;ploha dežja s snegom;toča;sodra;megla;megla z vidnim nebom;ledena megla;meglica;suha motnost;talna megla;rosa;slana;poledica;poledica na tleh;ivje;trdo ivje;padavine;snežna odeja
31/03/2019;11.1;20;3.3;2;3.4;0;59;1016;0;0;0;11.7;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
01/04/2019;14.4;24.7;4.9;2.8;3.4;3;47;1015;0;0;0;11.8;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
02/04/2019;14.5;21.6;6.8;4.7;2.8;73;52;1013;0;0;0;9;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
03/04/2019;14.8;18.8;9.6;5;5.1;70;64;1009;2.7;0;0;7.1;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
04/04/2019;16.3;19.9;13.7;9.5;8.8;73;59;1001;0;0;0;6.3;da;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
05/04/2019;9.9;16.1;8.8;8.3;2.5;97;84;1003;31.2;0;0;0.6;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
06/04/2019;9.4;15.4;5;4.2;1.7;70;87;1007;3.4;0;0;2.7;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;da;ne
07/04/2019;9.8;15.6;5.7;5.2;3;87;80;1006;0;0;0;1;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
08/04/2019;11.1;14.7;8.1;7.3;2.5;90;90;1006;0;0;0;1;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
09/04/2019;12.9;18.3;9.1;6.2;1.9;77;84;1006;0.3;0;0;2.2;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
10/04/2019;11.8;17;8.5;7.6;1.8;77;91;1006;0.4;0;0;1.9;ne;ne;da;ne;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;da;ne;ne;ne;ne;ne;da;ne
11/04/2019;12.6;15.3;10.8;10.4;1.3;93;76;1010;17.6;0;0;0;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
12/04/2019;10.1;14.6;7.9;6.4;4;90;69;1013;1.7;0;0;1.4;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
13/04/2019;10.8;16.4;7.6;7.2;2.4;73;57;1014;18.2;0;0;6.9;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
14/04/2019;10.8;16.1;6.3;5.5;1.6;87;61;1013;0;0;0;2.4;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
15/04/2019;12.6;20.2;4.3;2.5;4.7;30;52;1018;0;0;0;9.7;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
16/04/2019;10.6;18;4.6;3.3;4.1;7;59;1019;0;0;0;12.7;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
17/04/2019;12.1;19;4.6;3.8;3.9;17;70;1020;0;0;0;11.6;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
18/04/2019;12.5;20.1;5.1;2.5;2.9;33;66;1025;0;0;0;9.5;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
19/04/2019;12.7;20.8;5.8;4.1;4;3;60;1028;0;0;0;13;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
20/04/2019;14.5;24.1;6.9;5.7;4.3;3;54;1026;0;0;0;13.1;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
21/04/2019;13.5;21.3;8.2;6.1;3.4;47;57;1021;0;0;0;9.4;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
22/04/2019;14.5;19.1;6.6;5.4;1.7;57;75;1014;0;0;0;8.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
23/04/2019;14.9;17.6;12.6;12.2;4.5;100;82;1008;4.5;0;0;0.1;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
24/04/2019;17.2;22.1;14.5;13;3.7;80;74;1015;8.4;0;0;7.4;da;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
25/04/2019;17.1;23.1;10.9;9.4;3.4;40;81;1018;0;0;0;10.2;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;da;ne;ne;ne;ne;ne;da;ne
26/04/2019;16.6;22.7;11.2;10.3;3.2;83;79;1014;0;0;0;3.3;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
27/04/2019;13.8;19.6;9.8;5.6;3.1;23;74;1015;0;0;0;9.9;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
28/04/2019;12.5;16.7;8;5.9;2.6;93;77;1013;0;0;0;0.8;ne;ne;da;ne;da;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
29/04/2019;10.4;12.7;8.2;7.6;1.5;100;87;1013;37.3;0;0;0;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
30/04/2019;12.7;16.2;8.4;7.8;2.5;93;82;1012;0.2;0;0;2.4;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
01/05/2019;13.5;20;8.3;7.6;3.2;13;70;1013;0;0;0;12.6;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
02/05/2019;16.7;21.7;8.1;7.2;3.6;17;53;1011;0;0;0;12;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
03/05/2019;14.2;16.8;12.7;9.3;3.5;90;81;1009;0;0;0;0.9;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
04/05/2019;13.6;18.2;11.6;11;1.3;87;85;1004;8.5;0;0;1.1;da;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
05/05/2019;9.8;13.6;8.4;9.4;5.2;93;68;1003;8.9;0;0;0;da;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
06/05/2019;11.2;15.6;8;6;3.7;90;57;1013;2.4;0;0;2.2;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
07/05/2019;9.7;15.7;5.5;5;2.8;57;69;1019;0;0;0;6.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;da;ne
08/05/2019;13.2;17.9;5.8;4.9;3.8;87;68;1014;0;0;0;4.5;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
09/05/2019;12.3;16.6;10.8;10.9;2.1;43;87;1006;8.1;0;0;6.3;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
10/05/2019;14.2;19.9;7;6.2;3.1;20;80;1012;21.7;0;0;12.4;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;da;ne
11/05/2019;15.9;22.1;9.6;8.5;3.4;77;78;1012;0;0;0;6.2;da;ne;da;ne;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
12/05/2019;14.3;16.2;12.2;12.2;4.3;97;74;1013;18.5;0;0;0;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
13/05/2019;14.8;15.9;13;9.9;7.2;90;48;1018;12.3;0;0;0;da;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
14/05/2019;11.6;15.1;9.9;9.5;6.9;80;47;1018;0.2;0;0;5.1;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
15/05/2019;12.5;15.9;7.7;5.9;5.2;83;56;1014;0.3;0;0;4.3;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
16/05/2019;13;18.4;7.5;2.9;1.8;33;65;1012;0;0;0;11.7;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
17/05/2019;13.1;18.4;6;5;2.8;30;75;1010;0;0;0;13.7;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
18/05/2019;15;18.2;10.3;7.4;1.8;93;79;1007;0;0;0;0.2;ne;ne;da;ne;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;da;ne
19/05/2019;14.5;17.2;13.1;12.7;1.9;93;89;1005;4.1;0;0;0.3;ne;ne;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
20/05/2019;15.3;18.3;12.1;11.2;3.5;93;78;1006;19.1;0;0;0.2;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
21/05/2019;15.5;18.1;13.5;12.4;2.6;90;84;1010;12.5;0;0;0;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
22/05/2019;16.9;20.8;14.2;12.7;3;53;78;1014;0.4;0;0;6.8;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
23/05/2019;17.7;21.9;13.5;12;2.2;37;77;1015;0;0;0;12.5;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
24/05/2019;17.7;23.9;12.5;10.7;2.5;33;75;1013;0.6;0;0;11.7;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
25/05/2019;18.2;24.1;12;11.9;2.6;47;72;1014;0;0;0;11.4;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
26/05/2019;18;23.9;12.6;12.8;1.4;93;83;1014;0;0;0;5.3;da;ne;da;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
27/05/2019;16;18.2;14.9;14.7;1.1;93;93;1010;9.6;0;0;0;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
28/05/2019;17.6;20.8;15.1;14.7;2.2;77;85;1004;37.8;0;0;4.8;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
29/05/2019;14.8;18;13.9;13.7;2.2;90;78;1012;23.1;0;0;0;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
30/05/2019;16.5;19.9;13.2;11.6;3;93;59;1022;1.3;0;0;1.9;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
31/05/2019;16;22.8;11.7;11.4;2.2;40;75;1023;0;0;0;9;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
01/06/2019;20.5;26.7;11.3;10.7;2.9;33;64;1019;0;0;0;13.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
02/06/2019;21.1;26.6;14.5;13.6;2.5;50;70;1017;0;0;0;10.7;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
03/06/2019;21.6;28;15.2;14.4;3;10;68;1015;0;0;0;14.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;da;ne
04/06/2019;21.9;28.4;15.6;15;2.8;33;71;1012;0;0;0;10.4;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
05/06/2019;21.8;26.1;16.5;15.6;1.8;57;75;1010;0;0;0;7.5;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
06/06/2019;22;26.4;16.2;12.1;3.4;60;69;1013;0;0;0;11;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
07/06/2019;21.4;25.8;16;12.8;2.9;23;68;1018;0;0;0;13.1;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
08/06/2019;22.3;27.4;15.3;13.7;2.2;33;74;1020;0;0;0;13.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
09/06/2019;23.4;31.5;16.5;15.5;3.5;57;65;1019;0;0;0;12.2;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
10/06/2019;25.4;33.9;17.1;16.3;2.6;30;63;1012;0;0;0;10.5;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
11/06/2019;26.3;33;20.7;17.4;1.9;73;64;1009;0;0;0;8.8;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
12/06/2019;26.7;32.2;20.3;17.6;3.8;30;55;1010;0;0;0;12.3;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
13/06/2019;22.4;28.9;18.9;15.9;4.5;7;65;1015;0;0;0;12.5;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
14/06/2019;23.5;30.3;14.8;13.8;3.5;30;61;1017;0;0;0;13.1;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
15/06/2019;25.1;31.9;19.3;18.2;2.3;57;61;1012;0;0;0;6.2;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
16/06/2019;25.5;30.9;18.9;18;2.2;17;65;1012;0;0;0;14.2;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
17/06/2019;25.2;31.5;18.7;16.8;2.5;47;54;1014;0;0;0;8.9;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
18/06/2019;24.6;29.4;17.7;16.8;2.7;10;64;1014;0;0;0;14.5;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
19/06/2019;24.7;30.4;17.3;16.8;2.5;40;65;1012;0;0;0;10.7;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
20/06/2019;25.3;31.1;19;17.7;2.4;23;63;1012;0;0;0;12.5;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
21/06/2019;24.7;31;18.5;16.2;2.5;17;61;1014;0;0;0;14.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
22/06/2019;22.8;29.8;17.7;16.9;2.6;90;71;1013;0;0;0;3.3;da;ne;da;ne;da;da;da;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
23/06/2019;22.9;27.9;17.6;17.1;2.1;47;73;1014;8.8;0;0;10.9;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne
24/06/2019;25;30.8;17.9;17.3;2.6;10;68;1018;0;0;0;14.1;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;da;ne;ne;ne;ne;ne;ne;ne
25/06/2019;27;33.8;19.8;18;2.6;7;62;1021;0;0;0;14.2;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
26/06/2019;27.4;35.6;20.5;18.6;2.9;3;68;1021;0;0;0;14.5;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
27/06/2019;27.9;35;20.8;20.1;2.7;3;67;1016;0;0;0;14.1;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
28/06/2019;28.4;34.7;21.9;20.9;2.5;7;51;1015;0;0;0;14.3;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
29/06/2019;25.4;32.8;18.3;15.1;2.8;0;56;1018;0;0;0;14.5;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne;ne
